,people_ID,21st March Probability
7658,8075,0.29083407
7659,20242,0.4894352
7660,19825,0.47723413
7661,20807,0.46754596
7662,12483,0.43996835
7663,19933,0.26989287
7664,19445,0.51047206
7665,11100,0.27541962
7666,20184,0.4962051
7667,10904,0.31603694
7668,7999,0.26555187
7669,17013,0.28791887
7670,19129,0.31502384
7671,10600,0.31282073
7672,23328,0.25582883
7673,16910,0.32665914
7674,6201,0.3807186
7675,10942,0.31360823
7676,4776,0.45877883
7677,10109,0.27228075
7678,19326,0.3442483
7679,24417,0.31814656
7680,22824,0.27293015
7681,5997,0.3630229
7682,12271,0.32764888
7683,8564,0.49049988
7684,4718,0.45111936
7685,24430,0.31599247
7686,12390,0.4751973
7687,24976,0.31172863
7688,20713,0.26179382
7689,24516,0.31508428
7690,10680,0.3235374
7691,18927,0.31436718
7692,23242,0.32095605
7693,16935,0.27835968
7694,4369,0.28327876
7695,10128,0.31626695
7696,20066,0.4595044
7697,23657,0.34070253
7698,25067,0.31244576
7699,17433,0.26870644
7700,18873,0.3610987
7701,19619,0.271765
7702,22771,0.26613358
7703,7308,0.47860003
7704,6912,0.27258268
7705,5098,0.34323186
7706,8141,0.29914987
7707,21256,0.5095745
7708,23409,0.31360823
7709,23795,0.2736446
7710,17527,0.3105327
7711,20926,0.25489625
7712,10923,0.31326342
7713,11113,0.27057564
7714,23347,0.47426552
7715,21223,0.2444545
7716,11240,0.4709523
7717,7325,0.27258268
7718,23452,0.31360823
7719,5300,0.3594786
7720,7789,0.2890615
7721,11596,0.31432533
7722,23052,0.33759177
7723,6710,0.31432533
7724,4829,0.28365666
7725,20336,0.2909811
7726,8496,0.50080943
7727,23040,0.31468472
7728,6265,0.35496134
7729,7189,0.4524477
7730,6264,0.3587801
7731,16983,0.2642833
7732,11197,0.3300603
7733,12347,0.3052408
7734,23676,0.49930364
7735,18553,0.3814357
7736,10351,0.30491525
7737,6475,0.33698094
7738,10540,0.25864434
7739,16427,0.29364955
7740,18160,0.35478795
7741,6900,0.27497637
7742,23478,0.31160668
7743,21341,0.26244262
7744,8170,0.5108321
7745,4765,0.43376163
7746,23909,0.3383966
7747,16802,0.2834768
7748,6393,0.46797463
7749,4840,0.5126044
7750,18515,0.37351924
7751,17708,0.35913947
7752,23966,0.49270427
7753,24375,0.33662322
7754,11101,0.25654596
7755,20905,0.47448018
7756,8394,0.48073187
7757,4634,0.4716238
7758,4296,0.28751928
7759,18381,0.28548086
7760,23941,0.5126044
7761,6217,0.4820076
7762,20626,0.26179382
7763,8490,0.26046205
7764,18795,0.51916564
7765,10500,0.32189894
7766,17069,0.25396347
7767,10164,0.30863518
7768,6921,0.26532578
7769,16627,0.25396347
7770,21399,0.2810207
7771,10544,0.35122782
7772,19687,0.43319488
7773,18970,0.52859044
7774,7560,0.52232516
7775,6263,0.2798251
7776,20507,0.28599745
7777,8600,0.2505107
7778,20513,0.25229955
7779,5014,0.26168656
7780,17853,0.38061404
7781,19116,0.33438426
7782,17460,0.31319422
7783,17381,0.28772014
7784,17981,0.27910796
7785,20406,0.25606185
7786,10671,0.25343513
7787,23282,0.48347113
7788,4798,0.26102543
7789,24534,0.3442483
7790,4673,0.26315975
7791,6593,0.31125638
7792,19484,0.29457515
7793,5864,0.47707176
7794,5437,0.28782243
7795,11426,0.31160668
7796,5915,0.28619796
7797,19606,0.31359878
7798,11742,0.32524043
7799,10396,0.3391525
7800,20806,0.25417912
7801,21250,0.23838398
7802,12044,0.3293432
7803,11166,0.33803886
7804,16825,0.4768146
7805,5273,0.35282856
7806,11725,0.3283043
7807,23353,0.33759177
7808,10741,0.43150884
7809,24451,0.3235911
7810,6234,0.4462323
7811,23612,0.3435312
7812,16374,0.5203183
7813,16861,0.26356617
7814,4303,0.29644066
7815,8258,0.52749556
7816,23053,0.31675407
7817,6168,0.3587801
7818,10572,0.27369642
7819,6988,0.27746582
7820,20607,0.5037672
7821,18162,0.35486913
7822,8714,0.31780005
7823,18704,0.2806739
7824,17635,0.28220582
7825,24559,0.33626384
7826,18888,0.28548086
7827,24686,0.46712512
7828,19583,0.27400398
7829,19930,0.34082827
7830,18324,0.3587801
7831,17185,0.50877607
7832,6983,0.27978963
7833,16853,0.2809564
7834,19999,0.31565708
7835,18142,0.3579151
7836,7973,0.25489625
7837,23820,0.32753867
7838,8721,0.28708956
7839,24560,0.38618642
7840,25039,0.31383502
7841,11115,0.3293432
7842,16725,0.27236885
7843,17402,0.26356617
7844,11990,0.34292665
7845,6971,0.2604584
7846,17582,0.25396347
7847,16979,0.3000663
7848,18947,0.26678824
7849,24989,0.27674872
7850,7246,0.2736446
7851,12478,0.4809788
7852,20473,0.48414263
7853,24777,0.31021088
7854,6285,0.35564253
7855,6665,0.28238195
7856,7591,0.28281552
7857,10551,0.26736167
7858,16412,0.31483698
7859,24351,0.3184726
7860,4316,0.25904912
7861,25149,0.26510885
7862,17470,0.3191054
7863,20710,0.29955146
7864,5009,0.2757239
7865,20394,0.5041859
7866,7466,0.336517
7867,7862,0.29910225
7868,4562,0.2633194
7869,24169,0.3463965
7870,21150,0.47246486
7871,16917,0.31592044
7872,6341,0.34707925
7873,24262,0.50975496
7874,16752,0.25080502
7875,21390,0.25863537
7876,24450,0.3060065
7877,4858,0.28599745
7878,19434,0.3052408
7879,18930,0.26327044
7880,6996,0.23774481
7881,23219,0.50080943
7882,24032,0.50950855
7883,18609,0.27868694
7884,4145,0.30289495
7885,22990,0.34115297
7886,18453,0.28619796
7887,23880,0.3094422
7888,11353,0.47660792
7889,19377,0.46420565
7890,4822,0.4500721
7891,10739,0.2995444
7892,8533,0.29656398
7893,4435,0.27767622
7894,11315,0.4731141
7895,8549,0.27626058
7896,12196,0.3014129
7897,25034,0.49757195
7898,17305,0.29239678
7899,8300,0.29785997
7900,20560,0.2444545
7901,17722,0.28153637
7902,3984,0.48848072
7903,10519,0.3125463
7904,10808,0.4825346
7905,8393,0.3170829
7906,19893,0.30342603
7907,6857,0.2830805
7908,24612,0.26484364
7909,25171,0.31125638
7910,20885,0.25974494
7911,19298,0.4333409
7912,20821,0.30781403
7913,6880,0.33662322
7914,5071,0.49511504
7915,7908,0.4743309
7916,21241,0.4715461
7917,7821,0.25013554
7918,17700,0.4583353
7919,24894,0.30471593
7920,6746,0.2736446
7921,7923,0.3072679
7922,24297,0.51833314
7923,22953,0.39103752
7924,8054,0.29083407
7925,6856,0.33115727
7926,4871,0.3170829
7927,8118,0.4916422
7928,16597,0.31194833
7929,19155,0.3071096
7930,20816,0.4862496
7931,5224,0.3802677
7932,25017,0.31560737
7933,17685,0.37561202
7934,6953,0.3052408
7935,18166,0.3484059
7936,11920,0.30782673
7937,23592,0.5064652
7938,7500,0.48275217
7939,21233,0.28246522
7940,19969,0.31432533
7941,24010,0.26384297
7942,24497,0.3071096
7943,11759,0.3065368
7944,11497,0.26158962
7945,10272,0.3052408
7946,24203,0.31432533
7947,17180,0.29589728
7948,24630,0.26540318
7949,10375,0.3139676
7950,17147,0.28352046
7951,17649,0.3453117
7952,22951,0.34426373
7953,10629,0.27746582
7954,8328,0.49525464
7955,10879,0.3242545
7956,17974,0.2805078
7957,21280,0.5041859
7958,4739,0.3022607
7959,16328,0.26122102
7960,10767,0.4905742
7961,18469,0.35027444
7962,21017,0.32290432
7963,22940,0.47239944
7964,11611,0.29810002
7965,20070,0.31291237
7966,4846,0.30793598
7967,5954,0.35618338
7968,10189,0.4595585
7969,24824,0.5061794
7970,23116,0.312553
7971,5667,0.525065
7972,5383,0.2762308
7973,24770,0.27258268
7974,17810,0.5524181
7975,18913,0.3365317
7976,6220,0.36369544
7977,5271,0.27284628
7978,16529,0.4757449
7979,8041,0.2809564
7980,18715,0.28619796
7981,20360,0.26631275
7982,6133,0.34546006
7983,20095,0.43814805
7984,6107,0.2817291
7985,7313,0.4606907
7986,16932,0.27568173
7987,19932,0.26274526
7988,4168,0.2548618
7989,22911,0.31288165
7990,7178,0.3262967
7991,6202,0.35971874
7992,7771,0.31671172
7993,23784,0.3442483
7994,11605,0.43847048
7995,8428,0.27720755
7996,12053,0.49713802
7997,8078,0.29589728
7998,23978,0.27746582
7999,24455,0.31252545
8000,8611,0.45512575
8001,11506,0.3300603
8002,12158,0.3435312
8003,19586,0.27674872
8004,11514,0.26331806
8005,17241,0.286574
8006,23103,0.51019496
8007,20117,0.33698094
8008,23131,0.31088954
8009,22938,0.3139676
8010,24396,0.26319563
8011,7740,0.4600166
8012,7753,0.325942
8013,18915,0.2682402
8014,5481,0.35842234
8015,23864,0.31468472
8016,19873,0.31311792
8017,17570,0.25974494
8018,16533,0.50355655
8019,23534,0.312553
8020,5249,0.28536427
8021,21028,0.29169825
8022,23629,0.33626384
8023,4317,0.5443255
8024,20568,0.3098156
8025,7666,0.2487919
8026,22708,0.33698094
8027,23339,0.33626384
8028,17502,0.29169825
8029,23637,0.3195622
8030,4181,0.30471843
8031,18055,0.50583696
8032,8438,0.29239678
8033,17007,0.5147372
8034,19724,0.4804908
8035,24962,0.4781017
8036,21396,0.25909823
8037,18359,0.35027444
8038,22746,0.3435312
8039,5638,0.35367352
8040,11364,0.34140107
8041,10091,0.502683
8042,10356,0.341511
8043,20445,0.26151997
8044,5262,0.35971874
8045,21345,0.31921566
8046,11599,0.31468472
8047,17904,0.35806298
8048,6487,0.31814656
8049,20603,0.26223707
8050,23413,0.32870895
8051,7737,0.24559152
8052,22851,0.27639198
8053,4531,0.47483796
8054,11667,0.30782673
8055,19889,0.33662322
8056,19202,0.48275217
8057,7524,0.4538471
8058,24683,0.27639198
8059,17860,0.37344855
8060,5644,0.35228148
8061,10804,0.5167569
8062,8482,0.45228022
8063,12455,0.33474362
8064,24214,0.34236872
8065,8621,0.24756536
8066,23633,0.3052408
8067,16946,0.28528032
8068,10419,0.48177683
8069,24745,0.29587185
8070,25187,0.2710479
8071,7774,0.26400703
8072,24423,0.31436718
8073,4119,0.30793598
8074,5419,0.3592548
8075,17421,0.5098192
8076,4572,0.4815897
8077,4357,0.2501362
8078,7347,0.3355336
8079,7822,0.48084107
8080,22803,0.30252156
8081,8763,0.449788
8082,10151,0.29570633
8083,4901,0.27626058
8084,19039,0.3235911
8085,16559,0.5034899
8086,16994,0.26082146
8087,8525,0.3002078
8088,4115,0.4643621
8089,16973,0.2614985
8090,19790,0.2692117
8091,19948,0.33698094
8092,22817,0.5239066
8093,23893,0.46241736
8094,4606,0.28097373
8095,19646,0.28238195
8096,24219,0.26144928
8097,11730,0.31432533
8098,4006,0.26082146
8099,11349,0.46917892
8100,4400,0.28444123
8101,5866,0.3594786
8102,6520,0.48533928
8103,12355,0.4739715
8104,23811,0.3523903
8105,17597,0.26010433
8106,12471,0.5014577
8107,6306,0.28710532
8108,8649,0.25880873
8109,6394,0.3027089
8110,19453,0.3435312
8111,20029,0.32488102
8112,11340,0.33597088
8113,23204,0.45407137
8114,10902,0.27291805
8115,23430,0.26942423
8116,12260,0.30155748
8117,22987,0.3296073
8118,3960,0.31425428
8119,7877,0.3098156
8120,11159,0.27674872
8121,19613,0.33734035
8122,24481,0.32612306
8123,5592,0.2645385
8124,7032,0.30782673
8125,18220,0.28746265
8126,22753,0.31814656
8127,5893,0.3802677
8128,4061,0.31017494
8129,5933,0.28620064
8130,5180,0.35367352
8131,11771,0.3074047
8132,16940,0.51791936
8133,7511,0.26513895
8134,20127,0.2736446
8135,24776,0.3146314
8136,16507,0.25466198
8137,12385,0.3052408
8138,17630,0.27969936
8139,20391,0.3098156
8140,4446,0.25417912
8141,4823,0.44547287
8142,18257,0.35971874
8143,17503,0.28637242
8144,25082,0.2748691
8145,17573,0.5064652
8146,6643,0.26665848
8147,17852,0.34142357
8148,18776,0.3815576
8149,23923,0.27639198
8150,3917,0.26179382
8151,18820,0.35179394
8152,23960,0.3235374
8153,18680,0.2840515
8154,6278,0.3573423
8155,11224,0.2682039
8156,12246,0.3071096
8157,11397,0.4795748
8158,7814,0.504903
8159,23205,0.2672717
8160,17304,0.46303624
8161,17719,0.534001
8162,10753,0.3267019
8163,11986,0.31905472
8164,16407,0.28881133
8165,20508,0.29067987
8166,24460,0.31742942
8167,11192,0.45768875
8168,20548,0.28227675
8169,24811,0.31326342
8170,16586,0.28787702
8171,7173,0.50080943
8172,6933,0.2574774
8173,22714,0.33496082
8174,23858,0.33734035
8175,5539,0.27658856
8176,5700,0.28619796
8177,11948,0.29204392
8178,7144,0.46472153
8179,12229,0.27400398
8180,23538,0.27888146
8181,6444,0.27888146
8182,10423,0.27506024
8183,23020,0.27746582
8184,23925,0.27156365
8185,24095,0.2978047
8186,8698,0.286098
8187,7423,0.3442483
8188,23885,0.31326342
8189,8576,0.28023928
8190,17832,0.27694795
8191,19713,0.5289201
8192,4622,0.30361205
8193,20518,0.2909811
8194,22702,0.3300603
8195,20684,0.29785997
8196,23930,0.3342623
8197,19596,0.33941263
8198,6672,0.34280092
8199,24628,0.35452303
8200,23393,0.32306272
8201,4225,0.48922318
8202,24681,0.26513895
8203,6470,0.3538059
8204,16488,0.5088681
8205,24221,0.32741904
8206,17812,0.4823067
8207,12111,0.48346928
8208,4573,0.30289495
8209,24808,0.341511
8210,12338,0.3066876
8211,18023,0.35913947
8212,12475,0.3267019
8213,23931,0.53825176
8214,16893,0.5109275
8215,4721,0.2899259
8216,17479,0.46668497
8217,8180,0.25863537
8218,7941,0.30190295
8219,17004,0.4716238
8220,20175,0.31224725
8221,6150,0.3482589
8222,24660,0.27674872
8223,11648,0.29515475
8224,7494,0.3442483
8225,20181,0.2519564
8226,19862,0.3058197
8227,25143,0.52966803
8228,23340,0.33698094
8229,16469,0.47434443
8230,19642,0.2736446
8231,24319,0.3442483
8232,24306,0.50734323
8233,16899,0.28605032
8234,12178,0.513743
8235,24985,0.3163742
8236,10820,0.27040118
8237,5803,0.37017018
8238,20222,0.3240624
8239,18007,0.56708276
8240,5106,0.34027216
8241,10950,0.2748691
8242,10099,0.26384297
8243,24607,0.41659498
8244,17236,0.2621292
8245,17346,0.30154356
8246,20795,0.51963603
8247,23651,0.32818073
8248,12409,0.525616
8249,20668,0.3377407
8250,24869,0.33662322
8251,11762,0.28527075
8252,10911,0.4702352
8253,8363,0.25085264
8254,11810,0.519836
8255,4202,0.30798504
8256,4235,0.54080015
8257,10854,0.26354766
8258,5092,0.48191306
8259,17429,0.24956271
8260,4279,0.2966144
8261,7652,0.23766688
8262,11503,0.27339113
8263,18461,0.37561202
8264,21174,0.27936184
8265,20162,0.29362518
8266,25185,0.3442483
8267,17239,0.4796483
8268,8463,0.2488456
8269,4480,0.48277548
8270,7954,0.30361205
8271,4916,0.29879215
8272,21251,0.29855847
8273,7406,0.31342077
8274,19811,0.27220094
8275,8109,0.463645
8276,18855,0.3541185
8277,20000,0.50557953
8278,10652,0.33969015
8279,4134,0.28751928
8280,5070,0.3170829
8281,18150,0.28655735
8282,8433,0.49875435
8283,16727,0.2893345
8284,19481,0.27223164
8285,17629,0.28476018
8286,7286,0.32351258
8287,16761,0.2877881
8288,22862,0.33698094
8289,11481,0.2645601
8290,20355,0.48897862
8291,7550,0.29169825
8292,5396,0.35608742
8293,20630,0.31849855
8294,17019,0.28787702
8295,10941,0.4831116
8296,20026,0.26917577
8297,5364,0.5331997
8298,19844,0.32306272
8299,12440,0.27397063
8300,8560,0.45534107
8301,18155,0.37244657
8302,10533,0.27228075
8303,17550,0.26174408
8304,20077,0.3435312
8305,18105,0.40153414
8306,19384,0.3052408
8307,16831,0.48727384
8308,24904,0.2658561
8309,18769,0.5411001
8310,16818,0.28715992
8311,10444,0.31670958
8312,11301,0.33869553
8313,7940,0.28751928
8314,11681,0.46247762
8315,6885,0.3163742
8316,10166,0.46310306
8317,12346,0.271765
8318,23434,0.4685535
8319,24363,0.31244576
8320,5654,0.27921182
8321,19856,0.34384894
8322,23831,0.34070253
8323,8425,0.31923112
8324,7729,0.29379067
8325,20403,0.2390868
8326,11291,0.3267019
8327,24839,0.27214003
8328,11281,0.2664289
8329,6387,0.29696882
8330,7064,0.45178223
8331,23171,0.34707925
8332,18880,0.28453994
8333,8523,0.3136629
8334,19748,0.2501166
8335,20690,0.5160398
8336,5232,0.40566516
8337,20803,0.2614509
8338,11927,0.23298544
8339,16404,0.31812736
8340,7200,0.46512222
8341,18056,0.28725588
8342,11024,0.34187007
8343,6158,0.2816621
8344,11232,0.3531074
8345,21016,0.3127042
8346,12451,0.27057564
8347,5074,0.4640044
8348,19000,0.33626384
8349,18616,0.28806385
8350,20843,0.42187312
8351,22806,0.3435312
8352,12161,0.30938786
8353,17467,0.29469544
8354,24400,0.27468106
8355,18896,0.272713
8356,12129,0.33496082
8357,3963,0.3111435
8358,21121,0.5285203
8359,5546,0.36956537
8360,23652,0.3531074
8361,18816,0.36689442
8362,4551,0.29169825
8363,6866,0.31488872
8364,20137,0.48456812
8365,21022,0.3105327
8366,7888,0.35019284
8367,19740,0.33115727
8368,6255,0.28734672
8369,19718,0.29385802
8370,24846,0.29204392
8371,8492,0.30056554
8372,24556,0.31125638
8373,10961,0.34187007
8374,4097,0.29714286
8375,23818,0.31814656
8376,17410,0.28883332
8377,19144,0.26750538
8378,11119,0.27746582
8379,11874,0.45602417
8380,5012,0.3105327
8381,24595,0.32906833
8382,25198,0.30466828
8383,17400,0.30025363
8384,6538,0.50729555
8385,23263,0.33869553
8386,6649,0.46927062
8387,6200,0.28244624
8388,5701,0.3512214
8389,11425,0.31436718
8390,10241,0.27214003
8391,20670,0.47542095
8392,16527,0.28791887
8393,4487,0.25396347
8394,21026,0.28791887
8395,11006,0.31880796
8396,8278,0.2519564
8397,16658,0.2564212
8398,4466,0.2729084
8399,17475,0.46718657
8400,16876,0.28066128
8401,20618,0.30097076
8402,20286,0.31353718
8403,18409,0.38179508
8404,16433,0.54360837
8405,11223,0.31360823
8406,10747,0.31302232
8407,8493,0.24684826
8408,6801,0.3195622
8409,6634,0.31508428
8410,5319,0.28220582
8411,23583,0.31508428
8412,17399,0.44992608
8413,6250,0.35169008
8414,24075,0.4820553
8415,24554,0.31742942
8416,22717,0.3163742
8417,5830,0.28548086
8418,10420,0.29881716
8419,17086,0.28599745
8420,17907,0.36722487
8421,6883,0.49655342
8422,19042,0.32682157
8423,8434,0.2542259
8424,18434,0.28814846
8425,24653,0.32883465
8426,4552,0.3631264
8427,19814,0.31626695
8428,11476,0.31603694
8429,4469,0.27949104
8430,12024,0.31565708
8431,4943,0.30154356
8432,11412,0.267146
8433,5159,0.35759902
8434,16659,0.25337207
8435,23596,0.3416516
8436,19239,0.26678824
8437,4636,0.31661898
8438,10485,0.30552512
8439,11447,0.31531414
8440,24880,0.27700186
8441,16985,0.28207695
8442,18851,0.378839
8443,4438,0.25822473
8444,17070,0.31008342
8445,17029,0.44926345
8446,7289,0.4907086
8447,18401,0.38107798
8448,7354,0.32306272
8449,18671,0.3487904
8450,11184,0.27400398
8451,16393,0.29169825
8452,20467,0.31230772
8453,17220,0.3127042
8454,23986,0.3442483
8455,20142,0.33383843
8456,24679,0.3027089
8457,16925,0.3111435
8458,23527,0.45771834
8459,20774,0.31780005
8460,20751,0.4601355
8461,10691,0.27156365
8462,19056,0.27258268
8463,7934,0.3098156
8464,10723,0.26073217
8465,7057,0.45768875
8466,7735,0.27061507
8467,23733,0.27328688
8468,11249,0.3501865
8469,18961,0.2883271
8470,8223,0.2909811
8471,19906,0.27779186
8472,4658,0.2787925
8473,8188,0.30073142
8474,17958,0.36369544
8475,7659,0.28610468
8476,17902,0.37753224
8477,24678,0.4874431
8478,18384,0.28158846
8479,5917,0.3529564
8480,20842,0.28985757
8481,11182,0.31508428
8482,11991,0.31360823
8483,11783,0.2587741
8484,6619,0.31814656
8485,8319,0.30262005
8486,10981,0.267146
8487,3954,0.26590857
8488,24877,0.31468472
8489,23905,0.45835802
8490,5479,0.35407084
8491,19425,0.27328688
8492,12188,0.49279973
8493,10353,0.31742942
8494,4914,0.26223707
8495,19412,0.31219524
8496,7711,0.30781403
8497,7152,0.3207963
8498,11723,0.51994187
8499,4880,0.29155117
8500,17589,0.49434718
8501,7335,0.31778985
8502,11479,0.31302232
8503,12396,0.33662322
8504,16362,0.28751928
8505,6934,0.46107867
8506,18332,0.56066763
8507,7657,0.30922967
8508,16980,0.26848233
8509,20582,0.26174408
8510,6877,0.2709458
8511,11069,0.51269984
8512,11761,0.31560737
8513,21094,0.2605039
8514,25129,0.31599247
8515,11868,0.3293432
8516,20519,0.26082146
8517,5167,0.28533298
8518,20599,0.2909811
8519,19982,0.312553
8520,23747,0.33438426
8521,5017,0.2893345
8522,6094,0.34928796
8523,20043,0.33546075
8524,7366,0.3341968
8525,6412,0.29510027
8526,4083,0.28910154
8527,23635,0.4874431
8528,4326,0.30101535
8529,11318,0.34412345
8530,4749,0.27755117
8531,17116,0.31592044
8532,5610,0.2843184
8533,11934,0.3301246
8534,7383,0.2723225
8535,24139,0.2753117
8536,4267,0.2531239
8537,16878,0.3191054
8538,23476,0.33941263
8539,7314,0.23792353
8540,24025,0.33080733
8541,24627,0.47053093
8542,12386,0.3066876
8543,24706,0.27888146
8544,20695,0.29843277
8545,23327,0.25986528
8546,16671,0.28929266
8547,17150,0.4507892
8548,11714,0.32172257
8549,16545,0.28444123
8550,24579,0.5038542
8551,24942,0.34981653
8552,21267,0.2665426
8553,24879,0.31814656
8554,8039,0.29139698
8555,20812,0.28532648
8556,18919,0.27258268
8557,11221,0.4205456
8558,6704,0.33759177
8559,11284,0.27228075
8560,21408,0.29589728
8561,6830,0.30850166
8562,4926,0.2608962
8563,24665,0.25553352
8564,19705,0.26297513
8565,11142,0.33698094
8566,4101,0.3072679
8567,24292,0.32737318
8568,25063,0.31125638
8569,8741,0.2727429
8570,8645,0.28751928
8571,17211,0.44774786
8572,18922,0.48585352
8573,4970,0.24319783
8574,23874,0.26331806
8575,17353,0.25120106
8576,17094,0.2771967
8577,8679,0.28772014
8578,4700,0.29589728
8579,23499,0.3195622
8580,20134,0.45739555
8581,3974,0.28965205
8582,24377,0.38546932
8583,4217,0.29967478
8584,7061,0.49102738
8585,10799,0.34011114
8586,10379,0.31941515
8587,4873,0.30037332
8588,11786,0.2664289
8589,6811,0.3435312
8590,7171,0.33941263
8591,19700,0.3045237
8592,7950,0.2909811
8593,18562,0.36806655
8594,21084,0.28787702
8595,24051,0.3066876
8596,24844,0.2736446
8597,6313,0.36928812
8598,23309,0.4685535
8599,17621,0.28619796
8600,17932,0.36932325
8601,23649,0.31718266
8602,8348,0.45851362
8603,6245,0.28655735
8604,6930,0.4895669
8605,6105,0.39443862
8606,20090,0.5267219
8607,11362,0.31565708
8608,17456,0.27937138
8609,11409,0.32741904
8610,17135,0.3136629
8611,4859,0.28538758
8612,17710,0.28533298
8613,16816,0.25706473
8614,18091,0.34508598
8615,11055,0.33438426
8616,19574,0.31082404
8617,7487,0.2652586
8618,10496,0.31599247
8619,12449,0.31172863
8620,10475,0.31416842
8621,18358,0.36596817
8622,3904,0.2790768
8623,17910,0.28056663
8624,5068,0.28777248
8625,21108,0.27821997
8626,24023,0.307469
8627,12401,0.31244576
8628,19765,0.33510137
8629,6500,0.33869553
8630,7000,0.2723225
8631,21060,0.25786537
8632,25159,0.5244496
8633,4966,0.29855847
8634,10873,0.34566393
8635,18955,0.30412453
8636,19685,0.26439458
8637,7830,0.2642833
8638,4113,0.24248073
8639,16928,0.45946217
8640,18393,0.3729857
8641,17276,0.25121206
8642,24496,0.27057564
8643,12026,0.3888659
8644,24148,0.30781722
8645,24778,0.31432533
8646,23166,0.3119735
8647,6342,0.31417158
8648,11580,0.32430822
8649,5407,0.37442148
8650,12279,0.3014129
8651,19732,0.32234558
8652,16623,0.3105327
8653,4875,0.2931139
8654,17580,0.28545165
8655,17203,0.27755052
8656,10727,0.27057564
8657,17945,0.29111332
8658,12068,0.27328688
8659,11552,0.33759177
8660,11553,0.3300603
8661,11468,0.27674872
8662,23129,0.33803886
8663,5793,0.2858402
8664,19757,0.31799948
8665,8076,0.29589728
8666,20727,0.2605039
8667,18908,0.35806298
8668,4413,0.26555187
8669,3970,0.2519564
8670,23390,0.3337946
8671,12368,0.27888146
8672,10843,0.31249863
8673,19624,0.31342077
8674,11388,0.3449468
8675,7673,0.29990464
8676,17058,0.5001791
8677,23107,0.2753117
8678,6047,0.27524492
8679,11720,0.31088954
8680,10598,0.31160668
8681,20298,0.3090853
8682,24626,0.46923494
8683,12255,0.31578282
8684,11760,0.48355427
8685,4541,0.30851257
8686,6411,0.33734035
8687,5824,0.35900164
8688,18329,0.28548086
8689,17462,0.32665914
8690,6723,0.31670958
8691,18488,0.35806298
8692,23761,0.34836918
8693,22761,0.53131944
8694,8216,0.32478392
8695,5957,0.37632912
8696,8562,0.30289495
8697,20778,0.325942
8698,17020,0.2899259
8699,20347,0.26356617
8700,18688,0.38582048
8701,5574,0.3453117
8702,16596,0.2809564
8703,6092,0.27019626
8704,22756,0.3267019
8705,20122,0.3318135
8706,11235,0.5116446
8707,10922,0.2721244
8708,4462,0.2628463
8709,18634,0.35107684
8710,4415,0.28008848
8711,12275,0.4743066
8712,8024,0.25858247
8713,8512,0.2899259
8714,19870,0.4441581
8715,7415,0.3052408
8716,17262,0.3185326
8717,10326,0.4442868
8718,12202,0.31280512
8719,19451,0.33941263
8720,19050,0.30852526
8721,12010,0.26968408
8722,17368,0.25858247
8723,8285,0.23017329
8724,4530,0.28751928
8725,7686,0.28715992
8726,20209,0.4875313
8727,20800,0.29855847
8728,17807,0.28527763
8729,5729,0.35483563
8730,6631,0.2601596
8731,17724,0.27739704
8732,12102,0.3293432
8733,8709,0.26082146
8734,22712,0.31814656
8735,25201,0.28166485
8736,8261,0.24754962
8737,17535,0.50318
8738,20289,0.5032573
8739,18540,0.28164938
8740,10520,0.46917892
8741,19851,0.27630633
8742,10108,0.31364328
8743,23010,0.2680788
8744,12144,0.27186555
8745,8511,0.45808718
8746,4328,0.26010433
8747,12511,0.27361655
8748,16378,0.45642236
8749,17666,0.28619796
8750,18794,0.51757586
8751,19232,0.5052394
8752,18271,0.276846
8753,20119,0.49785608
8754,24767,0.31364328
8755,19366,0.3235911
8756,11126,0.48204613
8757,17782,0.35785976
8758,12204,0.2680788
8759,16745,0.25868303
8760,10421,0.31814656
8761,24596,0.27746582
8762,4246,0.28787702
8763,24018,0.34836918
8764,20073,0.35452303
8765,4298,0.29169825
8766,4862,0.4532341
8767,12517,0.5116446
8768,24244,0.31432533
8769,11898,0.28166485
8770,20982,0.31089208
8771,12402,0.49857506
8772,11972,0.27492663
8773,12341,0.499113
8774,19786,0.4355757
8775,8579,0.25160742
8776,19935,0.49265268
8777,16575,0.30109042
8778,21141,0.2895887
8779,23091,0.27779186
8780,17090,0.3170829
8781,16430,0.2621292
8782,7208,0.48264867
8783,5495,0.28619796
8784,24443,0.32495302
8785,11176,0.2645601
8786,20418,0.4600166
8787,16966,0.24756536
8788,11581,0.5109275
8789,4356,0.24336332
8790,23161,0.31670713
8791,5749,0.36230576
8792,5462,0.2864195
8793,19085,0.3318744
8794,4373,0.31224725
8795,10344,0.33875597
8796,7614,0.30120063
8797,25079,0.27674872
8798,16587,0.30306914
8799,5808,0.4852425
8800,6874,0.43937385
8801,24902,0.30395114
8802,23798,0.27187225
8803,17766,0.5089002
8804,6431,0.27569348
8805,10709,0.32612306
8806,19868,0.31432533
8807,20439,0.48275217
8808,4443,0.28791887
8809,10502,0.33734035
8810,8026,0.2482639
8811,7358,0.33682698
8812,4682,0.45851362
8813,4266,0.26116058
8814,11029,0.3058197
8815,24551,0.3355336
8816,4488,0.25786537
8817,11962,0.3421182
8818,8472,0.29062444
8819,22958,0.2753117
8820,7430,0.28050238
8821,23991,0.50916404
8822,18746,0.35629064
8823,6406,0.34236872
8824,19041,0.336517
8825,18694,0.44910136
